,Symbol,Open,High,Low,Close,Volume,Daily Return
2022-03-09,MS,86.2400,88.9900,86.1000,87.4,12994623,4.90937462489498
2022-03-10,MS,85.7700,87.8000,85.0100,85.86,11351592,-1.7620137299771188
2022-03-11,MS,87.1200,87.7600,85.0800,85.18,8568086,-0.7919869555089609
2022-03-14,MS,85.8500,86.7100,84.4700,84.72,8280724,-0.5400328715661096
2022-03-15,MS,85.4500,86.7000,84.5800,86.33,8672396,1.9003777148252965
2022-03-16,MS,88.0100,92.3500,88.0000,91.76,17635945,6.2898181396965125
2022-03-17,MS,90.2000,94.1900,89.9150,93.86,15156783,2.28857890148213
2022-03-18,MS,93.4800,94.9000,92.4200,94.82,16166879,1.0227999147666589
2022-03-21,MS,94.7200,94.9100,92.2100,92.61,8458378,-2.330731913098494
2022-03-22,MS,93.1600,94.6000,92.8700,94.22,7508735,1.7384731670445852
2022-03-23,MS,93.4100,93.9950,91.8900,92.38,7465355,-1.9528762470813033
2022-03-24,MS,92.5500,93.1000,91.8500,92.13,6488269,-0.27062134661182125
2022-03-25,MS,92.4800,93.9700,91.9850,92.38,6508054,0.271355693042441
2022-03-28,MS,92.2800,92.3000,90.1400,91.27,8680764,-1.2015587789564797
2022-03-29,MS,93.3900,93.3900,91.0500,91.84,7431647,0.6245206530075764
2022-03-30,MS,91.8600,91.9400,89.7600,90.27,7289845,-1.7094947735191712
2022-03-31,MS,89.7200,90.1850,87.4000,87.4,8422650,-3.179350836379735
2022-04-01,MS,88.1400,88.5300,85.9100,86.99,8192288,-0.46910755148742433
2022-04-04,MS,86.5400,87.5700,85.8100,87.28,8100797,0.3333716519140273
2022-04-05,MS,86.5500,86.8300,84.9350,85.28,11539763,-2.291475710357471
2022-04-06,MS,84.7200,84.8100,82.7500,83.13,10493228,-2.521106941838658
2022-04-07,MS,82.8800,83.6100,81.4000,83.13,11902941,0.0
2022-04-08,MS,83.5300,84.7650,82.9600,84.06,6937505,1.1187297004691565
2022-04-11,MS,83.5800,85.8162,83.0200,84.02,8290424,-0.047585058291699234
2022-04-12,MS,83.7600,85.9750,83.5400,83.93,8057326,-0.10711735301117686
2022-04-13,MS,82.9300,84.2500,82.7800,84.13,8760293,0.23829381627544777
2022-04-14,MS,86.0100,87.9000,84.5900,84.76,16348369,0.748841079282081
2022-04-18,MS,84.3900,87.1800,84.3200,86.48,7897480,2.0292590844738
2022-04-19,MS,87.0100,89.1100,86.9200,88.91,12637702,2.8098982423681695
2022-04-20,MS,89.6100,91.5800,89.6100,90.61,10983686,1.9120458891013437
2022-04-21,MS,91.5300,92.9300,88.7050,88.91,9563929,-1.8761726078799335
2022-04-22,MS,88.1200,88.2100,84.6300,84.74,11455370,-4.690136092677988
2022-04-25,MS,84.0300,85.3050,82.8886,85.05,11577557,0.36582487609158054
2022-04-26,MS,84.2900,85.2200,82.2800,82.37,9522421,-3.1510875955320317
2022-04-27,MS,82.3800,83.6700,81.8100,82.21,9522873,-0.1942454777224878
2022-04-28,MS,82.7000,83.8500,81.6150,83.4,6980356,1.4475124680696005
2022-04-29,MS,83.0600,83.7400,80.3100,80.59,8097283,-3.369304556354924
2022-05-02,MS,80.5900,82.1400,80.0300,81.96,8737102,1.6999627745377666
2022-05-03,MS,82.4900,84.8100,82.2500,83.75,9430529,2.1839921913128446
2022-05-04,MS,84.0700,87.5300,83.9400,87.22,10298819,4.143283582089552
2022-05-05,MS,85.7500,86.1600,83.4100,84.94,8556545,-2.6140793396010054
2022-05-06,MS,84.1400,84.5700,82.3100,84.23,7333639,-0.8358841535201278
2022-05-09,MS,82.5400,83.2361,80.7200,81.15,11160965,-3.6566543986703004
2022-05-10,MS,82.0100,82.6600,78.7200,80.26,9260978,-1.0967344423906344
2022-05-11,MS,80.0700,82.0600,78.7600,78.89,8060043,-1.7069524046847806
2022-05-12,MS,78.0500,79.5200,76.7500,78.59,10315643,-0.3802763341361315
2022-05-13,MS,79.6000,81.5000,79.4700,80.54,7948037,2.481231708868825
2022-05-16,MS,80.3900,80.9300,78.8500,79.9,5703594,-0.7946362056121203
2022-05-17,MS,81.6400,83.2600,81.3300,82.93,6507098,3.79224030037546
2022-05-18,MS,81.9000,82.2200,80.3200,80.69,5949359,-2.7010731942602284
2022-05-19,MS,79.7300,81.1800,79.5000,79.96,7852845,-0.9046969884744183
2022-05-20,MS,80.6200,81.2100,77.5700,79.37,8705000,-0.7378689344672229
2022-05-23,MS,80.7900,83.3400,80.1000,82.31,7787663,3.704170341438817
2022-05-24,MS,81.8000,82.2200,80.0500,81.96,6225663,-0.42522172275544223
2022-05-25,MS,81.2800,82.8200,81.0000,82.23,6747839,0.3294289897511016
2022-05-26,MS,83.3500,85.5450,83.2400,85.0,8573381,3.3686002675422655
2022-05-27,MS,85.5700,86.4800,84.9200,86.45,6300228,1.7058823529411793
2022-05-31,MS,85.4600,86.8200,84.9250,86.14,10780947,-0.3585887796414111
2022-06-01,MS,86.4400,86.7800,83.7100,85.0,6543886,-1.323426979335962
2022-06-02,MS,85.1800,85.3800,83.6700,85.2,7468726,0.23529411764706687
2022-06-03,MS,84.1700,84.9899,83.6800,84.12,5277061,-1.2676056338028152
2022-06-06,MS,85.2000,86.2800,84.7400,84.87,4022419,0.8915834522111199
2022-06-07,MS,84.1500,85.3950,83.8800,85.33,4514327,0.5420054200542035
2022-06-08,MS,84.5000,85.1300,82.7400,83.2,6787192,-2.496191257470992
2022-06-09,MS,82.7000,82.8772,81.1500,81.16,6956623,-2.4519230769230793
2022-06-10,MS,79.5400,79.7050,76.9500,77.4,9673503,-4.632824051256767
2022-06-13,MS,75.0200,76.2600,74.1400,75.18,10446424,-2.8682170542635665
2022-06-14,MS,75.4200,76.7700,74.2700,74.96,7400304,-0.29263101888802323
2022-06-15,MS,75.8000,77.2000,74.3350,76.02,9273318,1.4140875133404451
2022-06-16,MS,74.0900,74.3600,72.4900,73.95,11068409,-2.722967640094698
2022-06-17,MS,73.8100,74.6200,72.6618,72.9,17285936,-1.4198782961460377
2022-06-21,MS,75.0700,75.2500,74.1550,74.63,8064023,2.3731138545953323
2022-06-22,MS,73.6400,74.9100,73.0900,74.4,6322669,-0.3081870561436273
2022-06-23,MS,74.4100,74.5345,72.2300,73.97,7958010,-0.5779569892473191
2022-06-24,MS,75.6000,78.5500,75.0200,77.82,10795421,5.2048127619305
2022-06-27,MS,78.4000,78.4000,76.9100,77.44,5937556,-0.4883063479825145
2022-06-28,MS,80.3800,81.2200,78.0500,78.16,10282259,0.9297520661156966
2022-06-29,MS,78.2800,79.2900,77.5100,78.19,8534893,0.03838280450358944
2022-06-30,MS,76.5700,76.8300,74.5300,76.06,10182430,-2.724133520910599
2022-07-01,MS,75.7600,77.0500,74.6800,76.75,6017522,0.907178543255327
2022-07-05,MS,75.0600,76.1300,73.6000,76.11,8711032,-0.8338762214983753
2022-07-06,MS,75.7600,76.1700,74.6900,75.45,6895886,-0.8671659440283808
2022-07-07,MS,76.2900,77.2099,76.1250,76.99,6258297,2.0410868124585813
2022-07-08,MS,77.3900,77.5150,76.4000,76.73,5890522,-0.3377061956098104
2022-07-11,MS,75.8600,76.3550,75.2800,75.82,4924469,-1.1859768017724592
2022-07-12,MS,75.2000,77.2600,75.0600,75.94,6558447,0.15826958586124817
2022-07-13,MS,75.2400,75.5000,74.0100,74.98,7780061,-1.2641559125625368
2022-07-14,MS,74.0100,75.0700,72.0500,74.69,13296228,-0.38676980528141724
2022-07-15,MS,75.9400,78.7650,75.6600,78.05,11663864,4.498594189315841
2022-07-18,MS,79.5000,80.4000,78.4200,78.86,11596836,1.0377962844330568
2022-07-19,MS,79.8600,81.9900,79.8300,81.65,9952045,3.5379152929241764
2022-07-20,MS,81.4700,82.2650,80.9400,81.81,7653396,0.1959583588487357
2022-07-21,MS,81.5000,83.1000,81.2200,83.02,9053392,1.4790367925681336
2022-07-22,MS,83.1000,83.5300,81.6600,82.43,6563992,-0.710672127198253
2022-07-25,MS,82.8900,83.1800,82.1200,82.55,6208152,0.14557806623800573
2022-07-26,MS,81.8000,82.5678,80.6300,80.79,7121649,-2.1320411871592837
2022-07-27,MS,81.3900,82.8600,80.9600,82.51,7564109,2.1289763584602106
2022-07-28,MS,81.7600,83.0733,80.9030,82.95,6324785,0.5332686947036702
2022-07-29,MS,82.9700,84.6300,82.9700,84.3,8597690,1.6274864376130127
2022-08-01,MS,83.6600,84.5400,83.0100,84.09,5439166,-0.2491103202846956
2022-08-02,MS,83.3300,84.5899,82.9600,83.53,7684712,-0.665953145439413
2022-08-03,MS,84.6800,85.5900,84.1200,85.05,7043623,1.8197054950317204
2022-08-04,MS,85.2000,85.6500,84.8000,85.36,5722620,0.36449147560257966
2022-08-05,MS,84.9900,86.7100,84.7100,86.13,6219303,0.9020618556700999
2022-08-08,MS,86.7600,87.2200,85.9500,86.03,5720475,-0.11610356437942171
2022-08-09,MS,86.4500,86.8386,85.8700,86.36,4920107,0.3835871207718222
2022-08-10,MS,87.5300,89.6600,87.5000,88.89,7271725,2.929597035664666
2022-08-11,MS,89.9800,90.8400,89.8000,90.2,8808132,1.473731578355264
2022-08-12,MS,90.6200,91.7500,90.0600,91.66,6258966,1.618625277161856
2022-08-15,MS,90.6500,92.2900,90.4600,92.02,7348939,0.39275583678812787
2022-08-16,MS,91.4800,92.2700,91.3350,91.82,5953823,-0.21734405564007853
2022-08-17,MS,90.3900,91.8300,90.3500,91.35,5498971,-0.5118710520583769
2022-08-18,MS,91.1700,92.0000,90.9900,91.73,4664874,0.4159824849480076
2022-08-19,MS,90.6500,90.9200,89.6600,90.01,6264062,-1.875068134743263
2022-08-22,MS,88.4300,88.8600,87.7100,88.46,6452845,-1.722030885457182
2022-08-23,MS,88.4600,89.2500,87.9550,88.3,7487663,-0.1808727108297492
2022-08-24,MS,87.9900,89.0400,87.8100,88.6,5262547,0.3397508493771184
2022-08-25,MS,89.0700,90.1000,88.8000,89.91,4943314,1.4785553047404143
2022-08-26,MS,90.3400,90.4900,86.7200,86.81,7911516,-3.447892336781222
2022-08-29,MS,86.1400,86.4300,85.0600,85.35,7482753,-1.6818338901048335
2022-08-30,MS,86.1400,86.2250,84.2050,84.43,8849365,-1.077914469830099
2022-08-31,MS,84.6100,85.9350,84.0600,85.22,9223063,0.9356863674049309
2022-09-01,MS,84.6700,86.2100,83.3900,86.17,7830778,1.1147617930063358
2022-09-02,MS,87.3600,89.0300,85.7200,86.4,9974419,0.2669142392944135
2022-09-06,MS,86.7500,86.8400,83.1600,85.13,10685282,-1.4699074074074225
2022-09-07,MS,84.3700,87.2599,84.3700,86.86,7592809,2.0321860683660375
2022-09-08,MS,86.5300,88.4900,86.0000,88.44,8446714,1.819019111213449
2022-09-09,MS,89.2200,89.8200,88.8000,89.46,5976902,1.1533242876526462
2022-09-12,MS,90.0000,91.0400,89.8450,90.15,8030811,0.7712944332662675
2022-09-13,MS,88.0100,88.6800,86.8000,87.05,7890747,-3.4387132556849775
2022-09-14,MS,87.5400,88.1100,86.1300,87.18,8341124,0.1493394600804221
2022-09-15,MS,87.3400,89.4600,87.2500,88.26,8883138,1.23881624225739
2022-09-16,MS,87.4000,87.7000,85.5800,87.43,20989113,-0.9404033537276257
2022-09-19,MS,86.1200,89.0200,86.0800,88.72,6011730,1.4754660871554304
2022-09-20,MS,88.1000,88.4500,86.3700,87.19,8092250,-1.724526600541032
2022-09-21,MS,87.9000,89.1500,86.3500,86.36,9707839,-0.9519440302786952
2022-09-22,MS,86.9100,87.2500,84.2700,84.77,8314661,-1.8411301528485469
2022-09-23,MS,83.2800,83.6900,80.2200,81.51,9990495,-3.8457001297628746
2022-09-26,MS,80.9200,81.6600,79.0100,79.76,8495988,-2.1469758311863596
2022-09-27,MS,80.7000,80.8500,78.3500,79.48,6855357,-0.35105315947843163
2022-09-28,MS,79.7600,81.8900,79.6900,81.47,6693458,2.503774534474079
2022-09-29,MS,80.8000,81.0300,79.0300,79.86,5892714,-1.9761875537007478
2022-09-30,MS,79.7700,81.1600,78.8650,79.01,8090918,-1.0643626346105606
2022-10-03,MS,80.0500,80.9800,78.3187,80.38,8169239,1.7339577268699946
2022-10-04,MS,82.2000,84.7400,81.8000,83.97,7875000,4.466285145558602
2022-10-05,MS,82.0250,83.5900,81.3796,83.11,5956520,-1.0241753007026344
2022-10-06,MS,82.4450,83.1900,81.1300,81.31,6434811,-2.1658043556731954
2022-10-07,MS,80.7000,80.7900,78.3750,78.93,7180940,-2.9270692411757393
2022-10-10,MS,79.4400,79.7229,77.8200,78.41,5418033,-0.6588116052198334
2022-10-11,MS,77.9150,78.4100,76.5400,77.0,6271255,-1.7982400204055615
2022-10-12,MS,76.9900,77.8000,76.3300,76.6,6411627,-0.5194805194805308
2022-10-13,MS,74.9800,79.6600,74.6700,79.32,11811472,3.5509138381200955
2022-10-14,MS,77.2300,79.0600,74.8300,75.3,13663675,-5.068078668683807
2022-10-17,MS,76.8050,78.2400,76.3250,77.14,11412355,2.443559096945558
2022-10-18,MS,79.8000,80.5900,78.3800,79.44,9767807,2.9815919108115096
2022-10-19,MS,79.1500,79.5900,77.3700,77.64,7429611,-2.26586102719033
2022-10-20,MS,77.6300,78.5400,76.1400,76.6,7638235,-1.3395157135497215
2022-10-21,MS,76.6100,79.5300,76.2200,79.22,8148977,3.420365535248049
2022-10-24,MS,79.5300,81.1000,78.5700,79.43,8143314,0.2650845746023922
2022-10-25,MS,78.6100,80.6700,78.6100,80.51,8173623,1.3596877753997205
2022-10-26,MS,80.6000,82.0500,80.5800,80.91,7733582,0.496832691591087
2022-10-27,MS,82.0000,82.4800,80.6000,80.69,6466355,-0.2719070572240745
2022-10-28,MS,80.2700,82.2950,79.5100,82.22,7816061,1.8961457429669037
2022-10-31,MS,81.7700,83.3600,81.6950,82.17,9087417,-0.06081245439065741
2022-11-01,MS,83.2500,83.9700,82.9850,83.72,8195594,1.8863332116344056
2022-11-02,MS,83.4500,86.7200,83.4200,84.37,10908368,0.7763975155279601
2022-11-03,MS,83.0600,84.6250,82.5500,83.62,6447213,-0.8889415669076639
2022-11-04,MS,85.1500,85.7500,84.0000,84.85,6929939,1.4709399665151723
2022-11-07,MS,85.5200,86.1300,85.1100,85.57,4599606,0.8485562757807985
2022-11-08,MS,85.6100,86.2300,84.5068,85.28,4850471,-0.33890382143273445
2022-11-09,MS,84.8800,85.3400,83.1900,83.45,5200773,-2.1458724202626622
2022-11-10,MS,86.6900,88.9800,86.5200,88.8,10013851,6.411024565608137
2022-11-11,MS,89.0000,91.6914,89.0000,90.78,9119091,2.2297297297297236
2022-11-14,MS,90.2700,91.3600,89.7858,89.81,4873524,-1.0685172945582688
2022-11-15,MS,91.0700,91.8593,89.3600,90.5,7336133,0.7682886092862606
2022-11-16,MS,90.4700,90.4700,89.0600,89.82,4368584,-0.7513812154696153
2022-11-17,MS,88.6900,89.1200,87.5100,88.95,4967646,-0.9686038744154857
2022-11-18,MS,90.2700,90.3700,88.5900,89.2,5450715,0.28105677346823565
2022-11-21,MS,89.0600,89.6800,88.5700,89.08,4667333,-0.1345291479820654
