,Symbol,Open,High,Low,Close,Volume,Daily Return
2022-05-27,JPM,130.1600,131.2700,129.1400,131.27,11177759,1.4137824474660166
2022-05-31,JPM,130.1800,133.1500,129.7100,132.23,17015042,0.731317132627396
2022-06-01,JPM,132.8700,132.8700,128.6700,129.91,10768023,-1.7545186417605607
2022-06-02,JPM,129.9000,132.0100,128.6700,132.0,8374794,1.608806096528359
2022-06-03,JPM,131.2100,131.7700,129.9900,130.16,8596022,-1.3939393939393918
2022-06-06,JPM,131.0900,132.3900,129.4600,129.73,11323459,-0.3303626306084828
2022-06-07,JPM,128.8300,130.3200,128.6159,130.07,6722167,0.2620827873275333
2022-06-08,JPM,129.0000,129.4500,126.9000,128.0,8422110,-1.5914507572845293
2022-06-09,JPM,127.3700,128.1000,125.2700,125.31,13565478,-2.1015624999999982
2022-06-10,JPM,122.5900,123.4000,119.3200,119.55,12951760,-4.596600430931296
2022-06-13,JPM,116.8600,117.9500,115.0600,115.99,16805564,-2.9778335424508584
2022-06-14,JPM,115.5500,117.3200,113.2200,114.06,13357912,-1.6639365462539857
2022-06-15,JPM,115.6200,116.9500,113.1683,115.41,14083548,1.183587585481316
2022-06-16,JPM,113.8600,114.2593,111.8700,113.43,16724855,-1.7156225630361233
2022-06-17,JPM,113.5400,114.6300,112.1600,113.03,30919865,-0.35264039495724875
2022-06-21,JPM,115.8650,117.0300,115.0400,115.83,11680485,2.477218437582951
2022-06-22,JPM,114.8800,116.1999,114.3900,115.18,9848572,-0.561167227833892
2022-06-23,JPM,115.0100,115.1800,111.4800,113.92,11851541,-1.093939920125031
2022-06-24,JPM,113.2300,117.8200,112.8300,117.32,14841090,2.9845505617977386
2022-06-27,JPM,118.0600,118.5000,115.6417,116.38,11280485,-0.8012274122059293
2022-06-28,JPM,117.6700,119.2900,115.6000,115.82,11615519,-0.4811823337343202
2022-06-29,JPM,116.0000,116.8200,114.7300,115.3,9338432,-0.448972543602133
2022-06-30,JPM,113.1700,114.0750,110.9300,112.61,15172611,-2.3330442324371203
2022-07-01,JPM,112.6500,114.4150,111.1600,114.05,10573577,1.2787496669922627
2022-07-05,JPM,110.7700,112.7100,109.3000,112.62,12515590,-1.2538360368259505
2022-07-06,JPM,111.7300,112.9900,110.7850,111.89,10656197,-0.648197478245427
2022-07-07,JPM,113.5000,114.9000,113.4000,114.72,10347385,2.5292698185718
2022-07-08,JPM,115.1600,115.6500,113.6100,114.36,8807840,-0.3138075313807498
2022-07-11,JPM,113.5500,114.2300,112.2150,112.86,7944573,-1.3116474291710367
2022-07-12,JPM,112.5800,115.1800,112.2600,112.97,11250917,0.09746588693957392
2022-07-13,JPM,111.7500,112.4769,110.3800,111.91,12979883,-0.9383022041249856
2022-07-14,JPM,107.9900,108.2300,106.0600,108.0,26204846,-3.4938790099186767
2022-07-15,JPM,109.1600,113.8800,107.6700,112.95,18863886,4.583333333333339
2022-07-18,JPM,114.7700,115.8401,111.2900,111.79,13977903,-1.0270030987162393
2022-07-19,JPM,113.1300,114.9350,112.6700,114.56,11862269,2.477860273727517
2022-07-20,JPM,114.1000,114.7389,113.4800,114.54,11667540,-0.017458100558653822
2022-07-21,JPM,114.4400,115.5300,113.3700,115.32,11595860,0.6809848088004111
2022-07-22,JPM,115.2400,116.2500,113.6700,114.76,7645542,-0.4856052722858051
2022-07-25,JPM,115.8400,116.4600,114.7700,115.22,9394033,0.40083652840710027
2022-07-26,JPM,114.5800,115.5800,113.0300,113.42,10675119,-1.5622287797257384
2022-07-27,JPM,114.0100,115.7400,113.3000,115.24,9274454,1.6046552636219236
2022-07-28,JPM,115.2500,115.9800,113.5300,114.81,10384770,-0.3731343283582045
2022-07-29,JPM,115.5900,116.5000,114.7850,115.36,12944544,0.47905234735650115
2022-08-01,JPM,114.5000,115.1050,113.0700,114.21,14740406,-0.9968793342579829
2022-08-02,JPM,113.9200,114.3950,112.2700,112.43,14942854,-1.558532527799661
2022-08-03,JPM,113.4500,114.0976,111.7100,113.61,14394499,1.0495419372053671
2022-08-04,JPM,112.8500,113.3200,111.0214,112.36,18033854,-1.1002552592201398
2022-08-05,JPM,112.5300,116.1899,112.0500,115.76,14174642,3.025987896048421
2022-08-08,JPM,116.2500,116.7000,114.1800,114.35,10339584,-1.2180373185901927
2022-08-09,JPM,114.7500,115.9900,114.3700,115.38,10233754,0.9007433318758196
2022-08-10,JPM,117.9600,119.3700,117.5000,118.39,12847258,2.608771017507361
2022-08-11,JPM,119.9000,121.2000,119.3100,120.14,11684856,1.4781653855900023
2022-08-12,JPM,120.6700,122.2500,119.4400,122.13,9906716,1.6564008656567264
2022-08-15,JPM,121.1400,122.7200,120.6000,122.46,8456202,0.270203881110298
2022-08-16,JPM,122.2900,124.2389,121.8700,123.63,9554966,0.9554140127388644
2022-08-17,JPM,122.3000,123.1600,121.6948,122.59,8149335,-0.8412197686645584
2022-08-18,JPM,122.2400,122.4700,120.5500,121.64,9531752,-0.7749408597764962
2022-08-19,JPM,120.6200,120.9900,118.1100,118.63,13464469,-2.474514962183494
2022-08-22,JPM,116.7500,117.1600,115.5000,116.67,8967607,-1.652195903228515
2022-08-23,JPM,116.6900,117.2900,115.3827,115.52,7607042,-0.9856861232536263
2022-08-24,JPM,115.2900,116.4100,114.4500,115.8,9771264,0.2423822714681556
2022-08-25,JPM,116.1600,118.7400,115.6800,118.55,10758870,2.3747841105353995
