,Symbol,Open,High,Low,Close,Volume,Daily Return
2022-08-18,WFC,46.1400,46.2000,45.7600,46.14,7885936,0.0
2022-08-19,WFC,45.9000,46.0200,45.0400,45.35,13143109,-1.7121803207628905
2022-08-22,WFC,44.5950,44.7400,44.1200,44.41,12391386,-2.0727673649393763
2022-08-23,WFC,44.4600,44.9600,44.2800,44.37,10475081,-0.09006980409816956
2022-08-24,WFC,44.3300,44.7000,44.0200,44.64,11706720,0.6085192697768749
2022-08-25,WFC,44.7900,45.5200,44.4300,45.39,11783235,1.6801075268817245
2022-08-26,WFC,45.5800,45.7200,43.9400,43.97,13405211,-3.1284423881912327
2022-08-29,WFC,43.8000,44.3150,43.5800,43.92,12437568,-0.11371389583806346
2022-08-30,WFC,44.2600,44.4350,43.5500,44.14,14365040,0.5009107468123775
2022-08-31,WFC,44.2800,44.5900,43.6050,43.71,22609074,-0.9741730856366093
2022-09-01,WFC,43.6600,43.7400,42.8000,43.7,13172983,-0.022878059940512063
2022-09-02,WFC,44.3000,44.8000,43.1700,43.38,13025894,-0.7322654462242562
2022-09-06,WFC,43.7100,43.8800,42.3550,42.88,14667418,-1.152604887044717
2022-09-07,WFC,42.5400,43.9100,42.2500,43.84,19475847,2.238805970149249
2022-09-08,WFC,43.6200,45.2600,43.3400,45.23,18500268,3.1706204379561953
2022-09-09,WFC,45.5100,45.8100,45.2500,45.33,12877226,0.22109219544550474
2022-09-12,WFC,45.6800,46.1350,45.2550,45.53,12127936,0.44120891242003246
2022-09-13,WFC,44.3500,44.5300,43.0400,43.22,21124908,-5.073577860751155
2022-09-14,WFC,43.2500,43.6050,42.2500,43.28,15067769,0.13882461823231385
2022-09-15,WFC,43.4000,44.6900,43.3500,44.14,13173183,1.9870609981515797
2022-09-16,WFC,43.7000,44.0600,43.3300,43.94,21238767,-0.45310376076121983
2022-09-19,WFC,43.4300,44.6100,43.4100,44.32,11324052,0.864815657715079
2022-09-20,WFC,43.8900,44.2893,43.0900,43.41,19503917,-2.053249097472931
2022-09-21,WFC,43.6600,43.8100,42.2400,42.27,19207117,-2.626123013130599
2022-09-22,WFC,42.4900,42.5050,41.4400,41.52,15409982,-1.7743080198722505
2022-09-23,WFC,40.8200,40.9800,39.7000,40.41,23316195,-2.673410404624288
2022-09-26,WFC,40.1400,40.5400,39.3350,40.01,21419992,-0.9898539965355058
2022-09-27,WFC,40.2100,40.5900,39.4100,40.03,17541410,0.04998750312421585
